Vardas              Pavarde                 ND1   ND2   ND3   ND4   ND5   Egz.  
Vardas7458          Pavarde7458              7     0     2    10     7     9
Vardas7459          Pavarde7459              8     3     5     5     8     0
Vardas7460          Pavarde7460              5     0     3     1     7     9
Vardas7461          Pavarde7461              5     6    10     4     8     9
Vardas7462          Pavarde7462              4    10     5    10    10     6
Vardas7463          Pavarde7463              6     2     2     7     2    10
Vardas7464          Pavarde7464              8     6     6     8     2     0
Vardas7465          Pavarde7465              1     9     7     4     7     1
Vardas7466          Pavarde7466              0     3     8     5     5     6
Vardas7467          Pavarde7467              7     9     9     2     5     0
Vardas7468          Pavarde7468              7     2     8     1     1     9
Vardas7469          Pavarde7469              4     6     5     6     7     6
Vardas7470          Pavarde7470              5     2     9     3     5     8
Vardas7471          Pavarde7471              4    10     6    10     6     3
Vardas7472          Pavarde7472              2     8     2     8     6     9
Vardas7473          Pavarde7473             10     3     5     0     1    10
Vardas7474          Pavarde7474              6     8     2    10     1     8
Vardas7475          Pavarde7475              3    10     3     5     8     6
Vardas7476          Pavarde7476             10     7     8     7     3    10
Vardas7477          Pavarde7477              2     7     9    10     7    10
Vardas7478          Pavarde7478              8     3     5     6    10     4
Vardas7479          Pavarde7479              5    10     6     0     9    10
Vardas7480          Pavarde7480              3     3     0     0     0     1
Vardas7481          Pavarde7481              2     5     8     2     8     3
Vardas7482          Pavarde7482             10     2     3     0     5     0
Vardas7483          Pavarde7483              6     9     2     3     0     9
Vardas7484          Pavarde7484              3     2     2     3     7     2
Vardas7485          Pavarde7485              4     9     4     6     3    10
Vardas7486          Pavarde7486              4     0     8     0     8     5
Vardas7487          Pavarde7487              2     6     9     6     0    10
Vardas7488          Pavarde7488              0     4     2     8     0     5
Vardas7489          Pavarde7489              9     2     0     5     7     1
Vardas7490          Pavarde7490              7     9     2     6     1     3
Vardas7491          Pavarde7491              0    10     5     1     4     0
Vardas7492          Pavarde7492              0    10     1     5    10     2
Vardas7493          Pavarde7493              7     0     8     4     4     3
Vardas7494          Pavarde7494              2    10     6     4     8     8
Vardas7495          Pavarde7495              8     7     5     5     7     2
Vardas7496          Pavarde7496              1     1     3     8     0     5
Vardas7497          Pavarde7497              3     7     8     4     6    10
Vardas7498          Pavarde7498              4     2     1     8     1     0
Vardas7499          Pavarde7499              2     6     2    10     2     2
Vardas7500          Pavarde7500              2     3     6     7     4     2
Vardas7501          Pavarde7501              7     8     3     4     8     0
Vardas7502          Pavarde7502              1     3     2     3     1     6
Vardas7503          Pavarde7503              3     5     6     5     5     7
Vardas7504          Pavarde7504              2     9     3     0     3     0
Vardas7505          Pavarde7505              0     6     8    10     1     7
Vardas7506          Pavarde7506             10     1     6     0     5     2
Vardas7507          Pavarde7507              3     4     0     6     0     2
Vardas7508          Pavarde7508              4     5     5     1     0     6
Vardas7509          Pavarde7509              0     0     5     3     1     8
Vardas7510          Pavarde7510              9     9     6     5    10     5
Vardas7511          Pavarde7511              7     1     1     7     1     1
Vardas7512          Pavarde7512              7     1     3     0     8     9
Vardas7513          Pavarde7513              3    10     0     7     1     5
Vardas7514          Pavarde7514              0     5     7     4     7     5
Vardas7515          Pavarde7515              4     4     4     4    10     4
Vardas7516          Pavarde7516             10     4     1     4     5     4
Vardas7517          Pavarde7517              0     8     0     8     1     8
Vardas7518          Pavarde7518             10     2     3     3     5     3
Vardas7519          Pavarde7519              2     6     3     5     6    10
Vardas7520          Pavarde7520              3     2     1     6     8     8
Vardas7521          Pavarde7521              6     0     5     8     6     2
Vardas7522          Pavarde7522             10     0     8    10     7     3
Vardas7523          Pavarde7523             10     8     6     9     3    10
Vardas7524          Pavarde7524              3     6     5     7     5     9
Vardas7525          Pavarde7525              0     2     1     0     5    10
Vardas7526          Pavarde7526              3     2    10     4     1     3
Vardas7527          Pavarde7527              4     9     7     9     9     4
Vardas7528          Pavarde7528             10     6     7     7     7     3
Vardas7529          Pavarde7529              7     7     2    10     5     6
Vardas7530          Pavarde7530              6     5     0     4     9     2
Vardas7531          Pavarde7531              5     4     1     3     2    10
Vardas7532          Pavarde7532              6     8     5     7     5     8
Vardas7533          Pavarde7533              3    10     1     3     3     5
Vardas7534          Pavarde7534              4     3     0     0    10     1
Vardas7535          Pavarde7535             10    10     1     1     6     8
Vardas7536          Pavarde7536              7     8    10     3     0     1
Vardas7537          Pavarde7537              8     5     7     4     7     0
Vardas7538          Pavarde7538              9     6     5     4     8     7
Vardas7539          Pavarde7539              7     0     7     5     4     8
Vardas7540          Pavarde7540              5     0     9     5     3     8
Vardas7541          Pavarde7541              4     6     4     4     3     5
Vardas7542          Pavarde7542              0     3     1     4     4     3
Vardas7543          Pavarde7543             10     4     7     8     0     3
Vardas7544          Pavarde7544              4    10     1     5     2     4
Vardas7545          Pavarde7545              3     4     7     7     5     6
Vardas7546          Pavarde7546              0     9     0     2     2     5
Vardas7547          Pavarde7547              2     1     2     4     7     3
Vardas7548          Pavarde7548              6     9     6    10     8     4
Vardas7549          Pavarde7549              0     6     7     8     2    10
Vardas7550          Pavarde7550              0     0     2     4     7     6
Vardas7551          Pavarde7551             10    10     7     7    10     6
Vardas7552          Pavarde7552              2     1    10     1     8     6
Vardas7553          Pavarde7553              5    10     6    10     2    10
Vardas7554          Pavarde7554              1     5     8     8     4     7
Vardas7555          Pavarde7555              0     8     9     1     4     6
Vardas7556          Pavarde7556              4     0     9     8     4     4
Vardas7557          Pavarde7557              6     0     9     5     8     7
Vardas7558          Pavarde7558              8     8     4     8     4     4
Vardas7559          Pavarde7559             10     7     8     3     0     6
Vardas7560          Pavarde7560              3     9     8     3     1     3
Vardas7561          Pavarde7561              2     1     4     2    10     9
Vardas7562          Pavarde7562              5     5     9     7     4     7
Vardas7563          Pavarde7563              6     5    10     8     7     2
Vardas7564          Pavarde7564              4     4    10     3     9     7
Vardas7565          Pavarde7565              8     5     5     3     5     5
Vardas7566          Pavarde7566              6     8     5     8     8     6
Vardas7567          Pavarde7567              9     4     4     5     9     4
Vardas7568          Pavarde7568              5     4     3     8     5     5
Vardas7569          Pavarde7569              5     7     9     2     0     9
Vardas7570          Pavarde7570              5     2     5     2     8     8
Vardas7571          Pavarde7571              7     9    10     7     2     8
Vardas7572          Pavarde7572              0     8     8    10     9     6
Vardas7573          Pavarde7573              2     5     5     4     6     1
Vardas7574          Pavarde7574              1     5     9     7     4     4
Vardas7575          Pavarde7575              3     9     3     9     8     2
Vardas7576          Pavarde7576              5     3     2     1     1     3
Vardas7577          Pavarde7577             10     7     8     0     1     8
Vardas7578          Pavarde7578              2     6     9     9     2     5
Vardas7579          Pavarde7579             10     8     4     3     7     5
Vardas7580          Pavarde7580              5    10     0    10     5     0
Vardas7581          Pavarde7581             10    10     8     4     4     8
Vardas7582          Pavarde7582             10     4     4     8     5     1
Vardas7583          Pavarde7583              9     4     3     1    10     5
Vardas7584          Pavarde7584              3     2     9     2     1     5
Vardas7585          Pavarde7585              6     7    10     6    10     7
Vardas7586          Pavarde7586              7     0     1     1     9     7
Vardas7587          Pavarde7587              7     6     6     9     7     4
Vardas7588          Pavarde7588              0     7     8     9    10     3
Vardas7589          Pavarde7589              2     5     9     7     5     4
Vardas7590          Pavarde7590              0     3     3     4     3     9
Vardas7591          Pavarde7591              2     6     3     5     2     9
Vardas7592          Pavarde7592              2     5     1     8     0     8
Vardas7593          Pavarde7593              4    10     0     2     7     8
Vardas7594          Pavarde7594              1     4     7     6     6     7
Vardas7595          Pavarde7595              0     1     2     8     0     0
Vardas7596          Pavarde7596              6     9     0     1     2     5
Vardas7597          Pavarde7597              5     9     4     4     6     2
Vardas7598          Pavarde7598              8     5     3     6     6     6
Vardas7599          Pavarde7599              3    10     7    10     3     9
Vardas7600          Pavarde7600              6    10     2     1     5     4
Vardas7601          Pavarde7601              1     9     6     6     5     0
Vardas7602          Pavarde7602              2     9     1     4    10     3
Vardas7603          Pavarde7603              2     0     8     4     5     6
Vardas7604          Pavarde7604              5     5     9     1    10     7
Vardas7605          Pavarde7605             10     0     1     9     0     0
Vardas7606          Pavarde7606              3     7     6     0     5     5
Vardas7607          Pavarde7607              3     5     2     1     1     9
Vardas7608          Pavarde7608              5     8     6    10     9     4
Vardas7609          Pavarde7609              6     4    10     8     7     0
Vardas7610          Pavarde7610              7     4     6     1     4     4
Vardas7611          Pavarde7611              9     6     5     7     5    10
Vardas7612          Pavarde7612              4     3     3    10     1     8
Vardas7613          Pavarde7613              5     4    10     3     1     1
Vardas7614          Pavarde7614              2     4     3    10     1     3
Vardas7615          Pavarde7615             10     1     8     4     4     7
Vardas7616          Pavarde7616              5     2     3     3     7     2
Vardas7617          Pavarde7617              4     5     4     7    10    10
Vardas7618          Pavarde7618              1     5     8     6     2    10
Vardas7619          Pavarde7619              3     2     6     5     0     3
Vardas7620          Pavarde7620              3     1     6     3     1     9
Vardas7621          Pavarde7621              2     7     2     0     6     1
Vardas7622          Pavarde7622              0     9     3    10     0     7
Vardas7623          Pavarde7623              6     8     3     2     9     5
Vardas7624          Pavarde7624              0     6     3     3     6     2
Vardas7625          Pavarde7625              1    10     9     0     3     9
Vardas7626          Pavarde7626              4     6    10     9     8     8
Vardas7627          Pavarde7627              9     2     2    10     3     5
Vardas7628          Pavarde7628              7     7     4     7     0     4
Vardas7629          Pavarde7629              8     4     6     9     1    10
Vardas7630          Pavarde7630              1     2     5     9     1     1
Vardas7631          Pavarde7631             10     7     1     2     9     9
Vardas7632          Pavarde7632             10     6     1     6     7     2
Vardas7633          Pavarde7633              9     2     7     0     7    10
Vardas7634          Pavarde7634              4     0     2     5     1    10
Vardas7635          Pavarde7635              8     2     0     2     6    10
Vardas7636          Pavarde7636              8     7     9     0     0     9
Vardas7637          Pavarde7637              8     3     4     0     1     3
Vardas7638          Pavarde7638              2     8    10     0     7     6
Vardas7639          Pavarde7639              1     0     3     1    10     9
Vardas7640          Pavarde7640              7     0     0     7     3     3
Vardas7641          Pavarde7641              7     3     4     4     4     6
Vardas7642          Pavarde7642              8     7     7     0     9     5
Vardas7643          Pavarde7643              7     2     5     6     9     0
Vardas7644          Pavarde7644              4     0     6     0     9     4
Vardas7645          Pavarde7645              1     9     8     6     4     2
Vardas7646          Pavarde7646             10     7    10     0     9    10
Vardas7647          Pavarde7647              7     6     2     0    10     6
Vardas7648          Pavarde7648              3     0     2     4     7     0
Vardas7649          Pavarde7649              2     3     8     7     6     0
Vardas7650          Pavarde7650              0     9     5     4     9     0
Vardas7651          Pavarde7651              2     2     2     1     4    10
Vardas7652          Pavarde7652              8     4    10     9     2    10
Vardas7653          Pavarde7653              3     5     7     4     0     8
Vardas7654          Pavarde7654              2    10     8     6     5     8
Vardas7655          Pavarde7655              8     5     4     9     7     7
Vardas7656          Pavarde7656              4     8    10     7     2     0
Vardas7657          Pavarde7657              8     2     3     9     9     3
Vardas7658          Pavarde7658              1     0     8     3     0     2
Vardas7659          Pavarde7659              5     3     7     0     0    10
Vardas7660          Pavarde7660              7     0     2     3     9    10
Vardas7661          Pavarde7661              0     6     0     5     7     0
Vardas7662          Pavarde7662              6     5     0     5     4     9
Vardas7663          Pavarde7663              1     9     8     5     8     8
Vardas7664          Pavarde7664              7     7     5     7     9     2
Vardas7665          Pavarde7665              4     2     3     0     0     9
Vardas7666          Pavarde7666              1     6     1     3     4    10
Vardas7667          Pavarde7667              3     0     5     6     4     8
Vardas7668          Pavarde7668              1    10     3     4     4     7
Vardas7669          Pavarde7669              0     0     7     6     0    10
Vardas7670          Pavarde7670              2    10     0     4     4     0
Vardas7671          Pavarde7671              3     8     7     0     0     6
Vardas7672          Pavarde7672              4     2     6     0     8     8
Vardas7673          Pavarde7673              6    10     8     2     0     4
Vardas7674          Pavarde7674              5     0     8     8     5     9
Vardas7675          Pavarde7675              7     7    10     5     1     1
Vardas7676          Pavarde7676              5    10    10     6     1     5
Vardas7677          Pavarde7677              9     6     0     5     4     8
Vardas7678          Pavarde7678              7     6     5     9     5     3
Vardas7679          Pavarde7679              2     1     4     3     3     3
Vardas7680          Pavarde7680              6     9     2     9     7     9
Vardas7681          Pavarde7681              3     3     9     7     3    10
Vardas7682          Pavarde7682              1    10     1     1     0     5
Vardas7683          Pavarde7683              0     6     3     9     6     2
Vardas7684          Pavarde7684              8     0     1    10     4     8
Vardas7685          Pavarde7685              6     2     4     4    10     0
Vardas7686          Pavarde7686              7     7     6     7     9     3
Vardas7687          Pavarde7687              2     0     6     3    10     2
Vardas7688          Pavarde7688              8     9    10     2     2     7
Vardas7689          Pavarde7689              3     7     1     7     6     9
Vardas7690          Pavarde7690              5     3     4     7     9     7
Vardas7691          Pavarde7691              1     2     8     2     4     0
Vardas7692          Pavarde7692              1     2     9     6     0     3
Vardas7693          Pavarde7693              7     6     2     4     2     8
Vardas7694          Pavarde7694              6     1     8     0     1    10
Vardas7695          Pavarde7695              5     3     9     6     7     1
Vardas7696          Pavarde7696              3    10     9     7     6     8
Vardas7697          Pavarde7697              3     0     2     2     4    10
Vardas7698          Pavarde7698              0     0     9     1     9     4
Vardas7699          Pavarde7699             10     0     0     9     4     1
Vardas7700          Pavarde7700              6     8     4     1    10     1
Vardas7701          Pavarde7701              8    10     9     8     1     5
Vardas7702          Pavarde7702              0     1     4     3     8     9
Vardas7703          Pavarde7703              0     5     2     6     4     5
Vardas7704          Pavarde7704              9     2     0     0     1     4
Vardas7705          Pavarde7705              9     4     0     6     6     8
Vardas7706          Pavarde7706              0     8     2     2     4    10
Vardas7707          Pavarde7707              8     9     8     8    10     6
Vardas7708          Pavarde7708              9     4     5     5     0     7
Vardas7709          Pavarde7709              8     6     8     4     1     3
Vardas7710          Pavarde7710              7     7     1     6     4     4
Vardas7711          Pavarde7711              7     1     3     6     2     4
Vardas7712          Pavarde7712              8     1     3     7     1     9
Vardas7713          Pavarde7713              9     5     1     9     6     5
Vardas7714          Pavarde7714              5     7     6     1     3     8
Vardas7715          Pavarde7715              9     0     3    10     7     3
Vardas7716          Pavarde7716              8     3     7     4     9     0
Vardas7717          Pavarde7717              9     5     2     8     3     2
Vardas7718          Pavarde7718              8     6     0     5     9     0
Vardas7719          Pavarde7719              7     6     3     9     9     8
Vardas7720          Pavarde7720              9     5     7     8     0     4
Vardas7721          Pavarde7721              2     0     0     7     6     4
Vardas7722          Pavarde7722             10     5     2     9    10     1
Vardas7723          Pavarde7723              1     4     4     5     9     2
Vardas7724          Pavarde7724             10     3     5     1     5     1
Vardas7725          Pavarde7725             10     1     4     6     6     4
Vardas7726          Pavarde7726              8     7     6     4     6    10
Vardas7727          Pavarde7727              2     4     7     8     8     5
Vardas7728          Pavarde7728              2     0     9     3     9     2
Vardas7729          Pavarde7729              1     1     7     9     2     3
Vardas7730          Pavarde7730              0     9     5    10     7     7
Vardas7731          Pavarde7731              9     5     7     6     6    10
Vardas7732          Pavarde7732              4    10     2     0     4     7
Vardas7733          Pavarde7733              5     7     5    10     6     7
Vardas7734          Pavarde7734              8     5     0     9     2     5
Vardas7735          Pavarde7735              8     4     2     7     8     8
Vardas7736          Pavarde7736              6     4     5     1     8     0
Vardas7737          Pavarde7737              8     0     9     8     1     8
Vardas7738          Pavarde7738              5     6     5     4     2     3
Vardas7739          Pavarde7739              0     9     4     7     9     7
Vardas7740          Pavarde7740              1    10     2     4     0     4
Vardas7741          Pavarde7741             10     2     1     7     1     4
Vardas7742          Pavarde7742              5     2     2     0     6     5
Vardas7743          Pavarde7743              3     8     9     8     5     8
Vardas7744          Pavarde7744              9     1     0     2     6     9
Vardas7745          Pavarde7745              4     1     9     4     3     8
Vardas7746          Pavarde7746              1     9     9     8     6     7
Vardas7747          Pavarde7747              5     4    10     7     5     5
Vardas7748          Pavarde7748             10     6     0     6     7     0
Vardas7749          Pavarde7749              5     7     2    10     1     0
Vardas7750          Pavarde7750              6     8     8     5     8     1
Vardas7751          Pavarde7751              7     2     7     5     4    10
Vardas7752          Pavarde7752              2     6     9     5    10     0
Vardas7753          Pavarde7753              2     8     5     9     3     7
Vardas7754          Pavarde7754              9    10     4     3     0     5
Vardas7755          Pavarde7755              7     8     7     1     6     3
Vardas7756          Pavarde7756              8     6     9     2     4     6
Vardas7757          Pavarde7757              3     3     0     2     9     3
Vardas7758          Pavarde7758              7     1     8     2     1     9
Vardas7759          Pavarde7759             10     0     2     7    10     5
Vardas7760          Pavarde7760              1     7     8     7     0     8
Vardas7761          Pavarde7761              5     8     4     5     1     4
Vardas7762          Pavarde7762              7     8     2     1     7     1
Vardas7763          Pavarde7763              3     4     0     0     4     0
Vardas7764          Pavarde7764              5    10    10     2     8     5
Vardas7765          Pavarde7765              1     3     5     6     8     1
Vardas7766          Pavarde7766              2     0     7     1     8    10
Vardas7767          Pavarde7767              7     2     5     1     2     1
Vardas7768          Pavarde7768              6     5     5     4     4     0
Vardas7769          Pavarde7769             10     7     6     2     6     3
Vardas7770          Pavarde7770              2     9     3     4     1     8
Vardas7771          Pavarde7771              4     1     9     4     5     9
Vardas7772          Pavarde7772              7     9     3     3     3     7
Vardas7773          Pavarde7773              7     3     3     3     1     4
Vardas7774          Pavarde7774              1     9     8     2     3     5
Vardas7775          Pavarde7775              5     8     0     6     9    10
Vardas7776          Pavarde7776              3     5     4     2     3     3
Vardas7777          Pavarde7777              0     0     1     9     2     9
Vardas7778          Pavarde7778              3     6     5     3     8     3
Vardas7779          Pavarde7779              9     4     7     0     1     0
Vardas7780          Pavarde7780              9     1     9     5     0     4
Vardas7781          Pavarde7781             10     6     0    10     6     3
Vardas7782          Pavarde7782              5     9     3     9     4     3
Vardas7783          Pavarde7783              9     5     3     5     8     3
Vardas7784          Pavarde7784              4     9     2     3     3     6
Vardas7785          Pavarde7785              0     3     4     5     7     8
Vardas7786          Pavarde7786             10     7    10     1    10     7
Vardas7787          Pavarde7787              0     8     1     9    10     6
Vardas7788          Pavarde7788              5     2     9     5     6     2
Vardas7789          Pavarde7789              1     7     2     0     7     8
Vardas7790          Pavarde7790              0     8     7     1     1     3
Vardas7791          Pavarde7791              1     6     6     7     3     5
Vardas7792          Pavarde7792              1     4     4     4     3     8
Vardas7793          Pavarde7793              8     3     9     6     6     4
Vardas7794          Pavarde7794              0     6     2     7     2     9
Vardas7795          Pavarde7795              3     0     0     9     6     7
Vardas7796          Pavarde7796              3     5    10     3     0     9
Vardas7797          Pavarde7797              2     2     3     1     9     6
Vardas7798          Pavarde7798              7     0     1     1    10     7
Vardas7799          Pavarde7799              2     2     2     0     3     5
Vardas7800          Pavarde7800              6     8     3     5     7     6
Vardas7801          Pavarde7801              6     9     7     1     8     7
Vardas7802          Pavarde7802              3     3    10     2     0     0
Vardas7803          Pavarde7803              0     3     7     4     3     2
Vardas7804          Pavarde7804              2     9     9     5     2     6
Vardas7805          Pavarde7805              9     3     2    10     5     3
Vardas7806          Pavarde7806              3     8    10     1     6     6
Vardas7807          Pavarde7807              0     1     5     8     2     0
Vardas7808          Pavarde7808              0     5    10     5     0    10
Vardas7809          Pavarde7809              3     6     3     0     4     5
Vardas7810          Pavarde7810              9     4     7     4     5     6
Vardas7811          Pavarde7811              7     9     3     4     3     1
Vardas7812          Pavarde7812              9     5     1     1     0     6
Vardas7813          Pavarde7813              9     4    10    10     3     1
Vardas7814          Pavarde7814              7     7     4     0     9     9
Vardas7815          Pavarde7815              7     3     2     8     2     8
Vardas7816          Pavarde7816              9     3     5     4     5     9
Vardas7817          Pavarde7817              5    10     0     4     2     1
Vardas7818          Pavarde7818              0     2     5     9    10     5
Vardas7819          Pavarde7819              6     4     4     0     3     9
Vardas7820          Pavarde7820              8     7     1     3     3     2
Vardas7821          Pavarde7821              8     5     5     5     1     0
Vardas7822          Pavarde7822              2     5     8     8    10     5
Vardas7823          Pavarde7823              3    10     2     4     8     0
Vardas7824          Pavarde7824             10     0     1     9     0     6
Vardas7825          Pavarde7825              7     0     7     7     4     6
Vardas7826          Pavarde7826              8     7     4     9     2     4
Vardas7827          Pavarde7827              1    10     6     2     8     4
Vardas7828          Pavarde7828              8    10     3     2     9    10
Vardas7829          Pavarde7829              8     6     8    10     1     7
Vardas7830          Pavarde7830              8     2     0     1     9     6
Vardas7831          Pavarde7831              6     0     4     9     1     7
Vardas7832          Pavarde7832              5    10     5     4     1     9
Vardas7833          Pavarde7833              4     7     3     1     9     1
Vardas7834          Pavarde7834              8     0     9     9    10     5
Vardas7835          Pavarde7835              8     7     7     0     9     3
Vardas7836          Pavarde7836              1     1    10     2    10     5
Vardas7837          Pavarde7837              8     1    10     6     2     2
Vardas7838          Pavarde7838              0     7    10     6     8     8
Vardas7839          Pavarde7839              6     4     5     0     8     4
Vardas7840          Pavarde7840              4     7     8     8     2     0
Vardas7841          Pavarde7841              2     5     8     3     4     9
Vardas7842          Pavarde7842             10     3     1     1     6     7
Vardas7843          Pavarde7843              2     7     1     9     1    10
Vardas7844          Pavarde7844              2     8     9     8     1     3
Vardas7845          Pavarde7845              8     9     8     0     8     4
Vardas7846          Pavarde7846              4     0     3     3     1     3
Vardas7847          Pavarde7847              8     3     9     8     5     6
Vardas7848          Pavarde7848              3     3    10     7    10     0
Vardas7849          Pavarde7849              9     6     3    10     9     2
Vardas7850          Pavarde7850              2     7     0     4     3     1
Vardas7851          Pavarde7851              6     9     9     5     9     6
Vardas7852          Pavarde7852              4     9     9     2     5     0
Vardas7853          Pavarde7853              5     5     0     2     0     5
Vardas7854          Pavarde7854              1     0     6     1     0    10
Vardas7855          Pavarde7855              8     2     0     3     5     6
Vardas7856          Pavarde7856              7     0     6     5     1     4
Vardas7857          Pavarde7857              8     3     1     0     9    10
Vardas7858          Pavarde7858              6     9     0     7     9     9
Vardas7859          Pavarde7859              7     7     5     0     8     6
Vardas7860          Pavarde7860              1     1     5     9     6     3
Vardas7861          Pavarde7861              3     7     6     4    10     2
Vardas7862          Pavarde7862              9     0     5    10     9     3
Vardas7863          Pavarde7863              4     0     1     9     5     9
Vardas7864          Pavarde7864              9     4     3     6     2     0
Vardas7865          Pavarde7865              4     5     1     3     6     4
Vardas7866          Pavarde7866              0    10     9     1     6     1
Vardas7867          Pavarde7867              8     5     5     5     7     3
Vardas7868          Pavarde7868              0     5     6     9     0     3
Vardas7869          Pavarde7869              4     2     6     7     8    10
Vardas7870          Pavarde7870              0     7     1     6     6     3
Vardas7871          Pavarde7871              0     9     8     2     0     2
Vardas7872          Pavarde7872              6     1     1     3     2     5
Vardas7873          Pavarde7873              3     2     7    10     4     9
Vardas7874          Pavarde7874              3     3     9     1     2     6
Vardas7875          Pavarde7875              0     6     2     6     5     6
Vardas7876          Pavarde7876              6     4     1     6     0     7
Vardas7877          Pavarde7877              9     2     5     6     7     0
Vardas7878          Pavarde7878              7     9     8     0     3     1
Vardas7879          Pavarde7879              8     2     4     3     1     7
Vardas7880          Pavarde7880              3     0     7     4     7     8
Vardas7881          Pavarde7881              3     0     6     0     0     4
Vardas7882          Pavarde7882              4     5     0     4     4     1
Vardas7883          Pavarde7883              1     3    10     5    10     6
Vardas7884          Pavarde7884              1     0     4     7     1     0
Vardas7885          Pavarde7885              9     5     3     6     4     4
Vardas7886          Pavarde7886              1     1     3     6     9     9
Vardas7887          Pavarde7887              0     6     5     0     2     9
Vardas7888          Pavarde7888              2     2     1     6     1     9
Vardas7889          Pavarde7889              5     3    10     5    10     0
Vardas7890          Pavarde7890              5     5     1     3    10     6
Vardas7891          Pavarde7891              5    10     7     2     0     8
Vardas7892          Pavarde7892              3     4     2     1     7     8
Vardas7893          Pavarde7893              7     8     4    10     6     6
Vardas7894          Pavarde7894              5     1     1    10     9     8
Vardas7895          Pavarde7895              7     9     2     8     4     7
Vardas7896          Pavarde7896              0     8     4     2    10     4
Vardas7897          Pavarde7897              6     2     1     2     2    10
Vardas7898          Pavarde7898              0     3     0     5     1     2
Vardas7899          Pavarde7899              0     6     0     0     5     8
Vardas7900          Pavarde7900              3     0    10     3     5     0
Vardas7901          Pavarde7901              1     2     3     4    10     8
Vardas7902          Pavarde7902              3     6     4     2     6     0
Vardas7903          Pavarde7903              9    10     3    10     0     0
Vardas7904          Pavarde7904              8     7     3     3     5     6
Vardas7905          Pavarde7905              8     5     2     2     9     6
Vardas7906          Pavarde7906              5     1     5     7     8     2
Vardas7907          Pavarde7907              2     3     7     8     2     5
Vardas7908          Pavarde7908              0     9     7     4     4     5
Vardas7909          Pavarde7909             10     4     9     4     4     9
Vardas7910          Pavarde7910              0     9     3     4     2    10
Vardas7911          Pavarde7911              3     8     2     8    10     6
Vardas7912          Pavarde7912              4     1     0     3     6     1
Vardas7913          Pavarde7913              2     3     9    10     8     8
Vardas7914          Pavarde7914              3     6     4     8    10     7
Vardas7915          Pavarde7915              9    10     4     0     9     0
Vardas7916          Pavarde7916              8     6     0     3     4     8
Vardas7917          Pavarde7917              0     5     3     2    10     9
Vardas7918          Pavarde7918              1     1     7     1     5     7
Vardas7919          Pavarde7919              7     3     3     8     1     1
Vardas7920          Pavarde7920              7     1     4     7     0     8
Vardas7921          Pavarde7921              6     8     4     1     9     8
Vardas7922          Pavarde7922              0     6     1     9    10     8
Vardas7923          Pavarde7923              4     0     0     5     5     3
Vardas7924          Pavarde7924              8     8     2     6     4     9
Vardas7925          Pavarde7925              6     4     9     0     2     7
Vardas7926          Pavarde7926              0     9    10    10     8     2
Vardas7927          Pavarde7927              0     9     0     5     4     1
Vardas7928          Pavarde7928              3     6     9     9     5     9
Vardas7929          Pavarde7929             10     2     2     9     5     6
Vardas7930          Pavarde7930              2     9     2     6     4     9
Vardas7931          Pavarde7931              7    10     9     2     7     8
Vardas7932          Pavarde7932              5     5     0     1     8     2
Vardas7933          Pavarde7933              7     9    10     1     1     5
Vardas7934          Pavarde7934              4     6     2     2     8     4
Vardas7935          Pavarde7935              0    10     9     0     0     7
Vardas7936          Pavarde7936              1     4     9     0     7     1
Vardas7937          Pavarde7937              1     8     7     2    10     9
Vardas7938          Pavarde7938              0     8     1     4     4     8
Vardas7939          Pavarde7939              6     9     5     8     3     6
Vardas7940          Pavarde7940              0     4     6     6    10     0
Vardas7941          Pavarde7941              3     6     2     1     6     9
Vardas7942          Pavarde7942              3     9     6     0     2    10
Vardas7943          Pavarde7943              8     9     5     0     2     1
Vardas7944          Pavarde7944              1     3    10    10     5     1
Vardas7945          Pavarde7945              4     5     5     6     5     0
Vardas7946          Pavarde7946              1     5     7     1     6     5
Vardas7947          Pavarde7947              7    10     3     1     9    10
Vardas7948          Pavarde7948             10     7     4     3     2     4
Vardas7949          Pavarde7949              7     4    10     6     9     6
Vardas7950          Pavarde7950              3     2    10     1     9     5
Vardas7951          Pavarde7951              0     3     0     2     1     0
Vardas7952          Pavarde7952              8     5     8     2     3     9
Vardas7953          Pavarde7953              3     5     2     7     6     8
Vardas7954          Pavarde7954              1     3     7     6     6    10
Vardas7955          Pavarde7955              8     9     0     1     8     9
Vardas7956          Pavarde7956              3     3     4     5     5     6
Vardas7957          Pavarde7957              9     3    10     0     2     0
Vardas7958          Pavarde7958              1     1     4     1     1     9
Vardas7959          Pavarde7959              6     7     4     8     7    10
Vardas7960          Pavarde7960              9     5     2     5     7     0
Vardas7961          Pavarde7961              1     7     3    10     4     8
Vardas7962          Pavarde7962              3     7     7     7     5     5
Vardas7963          Pavarde7963              5     4     8     1     0     9
Vardas7964          Pavarde7964              1     2     1     3    10     6
Vardas7965          Pavarde7965              6     9     9     0     4     6
Vardas7966          Pavarde7966              7     3     5     9     1     1
Vardas7967          Pavarde7967              0     4     6     3     5     8
Vardas7968          Pavarde7968             10    10     6     4     1     4
Vardas7969          Pavarde7969              3     8     5     1     2     9
Vardas7970          Pavarde7970              4     0     4     2     6     3
Vardas7971          Pavarde7971              2     7    10     5     8     3
Vardas7972          Pavarde7972              2     1     8     1     3     1
Vardas7973          Pavarde7973              7     5    10     5     6     0
Vardas7974          Pavarde7974              3     6     8    10     8    10
